,Title,Channel,Published At,View Count,Like Count,Comment Count,Like Ratio,Comment Ratio
96,I TESTED SCIENCE in LEGO,Mr. Bricks,2024-08-03,629976,5773,275,0.009163841162203005,0.00043652456601521325
97,I Trolled Shiny Hunters In Pokémon,Nokimon,2024-08-03,404317,15250,541,0.03771792924858465,0.0013380589982612654
98,"1,000 People Watched Me Golf!",Grant Horvat Golf,2024-08-05,336224,13026,664,0.03874202912344152,0.001974873893594746
99,"Julien Alfred Wins 100m Gold In 10.72 For St. Lucia, Sha'Carri Richardson Silver | Press Conference",CITIUS MAG,2024-08-03,489538,4511,1551,0.009214810699067284,0.003168293370484007
100,Can You Beat DARK SOULS 1 With Only Fire Surge?,The Backlogs,2024-08-03,399286,25101,709,0.06286471351362181,0.0017756695701827763
101,MY BRAND NEW WIDE BODY LAMBORGHINI URUS,Duke Dennis,2024-08-03,1481050,115289,5555,0.07784274669997637,0.003750717396441714
102,Full SummerSlam 2024 highlights,WWE,2024-08-04,3992920,91977,4069,0.02303502198892039,0.0010190537250934154
103,MURDER DRONES Series Finale [TRAILER],GLITCH,2024-08-02,2623215,244710,25723,0.09328629182129562,0.009805906111393843
104,Jelly Roll - Liar (Official Music Video),Jelly Roll,2024-08-02,840439,43238,2173,0.05144692238223119,0.0025855535023957717
105,"Character Teaser - ""Emilie: Testimony"" | Genshin Impact #Character #Teaser #Emilie #Testimony",Genshin Impact,2024-08-05,606833,48648,1998,0.08016703112717996,0.0032925038684448603
106,Noah Lyles WINS GOLD in Men's 100M in PHOTO FINISH I CBS Sports,CBS Sports,2024-08-04,662341,3317,806,0.005007994371479344,0.0012168958285837658
107,"15 Years on YouTube & Big Family BBQ! Ft Marcus, Joe, Caspar, Jim & Tanya",Alfie Deyes Vlogs,2024-08-04,255915,13066,250,0.05105601469237833,0.0009768868569642263
108,"B.G.  -  ""HANDS UP"" (official Music Video)",B.G.,2024-08-02,375182,22392,3443,0.05968303383424578,0.00917687948782191
109,I Admit... I Got Owned,Rick Beato,2024-08-02,1729221,99662,6768,0.05763404446279567,0.0039139011150107475
110,Nessa Barrett - PASSENGER PRINCESS (Official Music Video),Nessa Barrett,2024-08-01,1704614,56647,2378,0.033231570314452424,0.0013950372342360206
111,Houston Texans vs. Chicago Bears Highlights | 2024 Hall of Fame Game,NFL,2024-08-02,912003,11553,1690,0.012667721487758264,0.0018530640798330707
112,It's Clash Anime Season! Happy 12th Clashiversary!,Clash of Clans,2024-08-01,5441891,175188,7148,0.032192486031050606,0.001313513997248383
113,The LOX: Tiny Desk Concert,NPR Music,2024-08-02,972593,63216,6431,0.06499738328365513,0.006612221144918789
114,Papa Roach & Carrie Underwood - Leave A Light On (Talk Away The Dark),Papa Roach,2024-08-02,785715,32131,1222,0.04089396282367016,0.001555271313389715
115,This Hurricane Will Surprise People…,"Ryan Hall, Y'all",2024-08-04,491264,27795,993,0.05657854025534132,0.002021316440854612
116,FIGHT HIGHLIGHTS | Riyadh Season Card: Andy Ruiz vs. Jarrell Miller,DAZN Boxing,2024-08-04,1140367,9702,1999,0.008507787405282685,0.0017529444468315902
117,HIGHLIGHTS: Liverpool 3-0 Manchester United | Sell-out crowd for USA Tour win,Liverpool FC,2024-08-04,2141584,35770,1660,0.01670259023227667,0.0007751271955711286
118,Chad Smith Hears Bring Me The Horizon For The First Time,Drumeo,2024-08-02,1822793,88022,6123,0.048289630254230734,0.0033591307405722976
119,I Built a Lethal Boomerang,Mike Shake,2024-08-02,1164978,45558,2219,0.03910631788754809,0.0019047569997029986
120,Tay B x Lil Baby - ALL TEN (Official Music Video),Tay B,2024-08-02,891827,22161,822,0.02484898977043754,0.0009217034245431008
121,David Beckham Beach Kicks DEBUNK,Captain Disillusion,2024-08-02,1137091,125088,5789,0.11000702670234837,0.005091061313474471
122,What REALLY Happened To Shelly-Ann Fraser-Pryce,Total Running Productions,2024-08-04,1428424,12856,1614,0.009000128813293531,0.0011299166073938831
123,Why I Left Donut,Speeed,2024-08-01,4732462,368652,29720,0.07789856527109991,0.0062800292955336985
