,Title,Channel,Published At,View Count,Like Count,Comment Count,Like Ratio,Comment Ratio
189,BoyWithUke - Ghost (Official Music Video),BoyWithUke,2024-08-01,374703,33154,5978,0.0884807434154517,0.015953968876683666
190,Hermitcraft 10: Episode 22 - MACES & BASES,Grian,2024-07-30,1280133,82326,4114,0.06431050523656526,0.0032137285735154082
191,Minecraft Hermitcraft :: I'm Not Good at 1.21,BdoubleO100,2024-07-31,268449,21806,716,0.08122958178275948,0.002667173280585884
192,Kendrick Lamar - Not Like Us,KendrickLamarVEVO,2024-07-04,93634903,4308431,265113,0.046013087662407255,0.0028313480497758406
193,GORDO x Drake - Healing (Official Music Video),GORDO,2024-07-31,1239572,91678,7927,0.07395939888929405,0.006394949224409715
194,Squid Game: Season 2 | Date Announcement | Netflix,Netflix,2024-07-31,4563874,155775,6595,0.03413218682198501,0.0014450442759813265
195,BABY FOOD PRANK ON KAED !!,B N S,2024-07-31,247503,9186,391,0.037114701639980124,0.001579778830963665
196,"LL COOL J Leaves Jay-Z & Kanye Off Def Jam Mt. Rushmore, Talks Kendrick vs Drake, GOAT & New Album",Club Shay Shay,2024-07-31,1370832,37031,4625,0.02701352171527948,0.003373863463940147
197,Champions 2024 Skin Reveal Trailer // VALORANT,VALORANT,2024-07-31,686062,28557,1196,0.04162451790071451,0.0017432826770758328
198,[BLACKSWAN] ‘Roll Up’ Official Music Video,Blackswan Official,2024-07-31,1206494,148050,24644,0.12271092935397938,0.020426127274565806
199,20 WOMEN VS 1 YOUTUBER: Football Edition,ChrisMD,2024-07-30,3067150,121776,3028,0.03970330763086253,0.0009872357074156791
