,Title,Channel,Published At,View Count,Like Count,Comment Count,Like Ratio,Comment Ratio
91,I Hosted A Streamer Only Hide & Seek!,CouRage Gaming,2024-07-29,847971,17126,766,0.02019644539730722,0.0009033327790690955
92,I Coached the INSANE 12u Pottstown Scout Team,Coach RAC,2024-07-29,366669,5428,524,0.014803542159277169,0.0014290818149339049
93,School Style Decoded | A Runway Show Master Class for Parents (Official Video),Walmart,2024-07-29,338994,1240,248,0.0036578818504162318,0.0007315763700832463
94,Helldivers 2 - New Freedom’s Flame Premium Warbond Deployed | PS5 & PC Games,PlayStation,2024-07-30,412560,15828,1932,0.03836532867946481,0.004682955206515416
95,HIGHLIGHTS | AC Milan 1-0 Real Madrid | Summer Tour 2024,Real Madrid,2024-08-01,2556560,47772,2120,0.01868604687548894,0.0008292392902963358
96,"Surprising My Crush with 1,000 Gifts in 24 Hours",Cash,2024-07-31,529478,8349,894,0.015768360536226246,0.0016884554221327421
97,Barcelona vs. Manchester City in Orlando | Highlights | ESPN FC,ESPN FC,2024-07-31,318381,4082,551,0.012821116838002267,0.0017306309107641474
98,I Tried The World’s Most Expensive Steak,Calfreezy,2024-07-30,491299,20082,354,0.04087531218260163,0.0007205388164844626
99,"Spending $8,843,815 On The NEW DOPPELGANGER Ability. (Roblox Blade Ball)",Foltyn,2024-07-30,819738,17551,3338,0.021410499452264017,0.004072032771446486
100,"‘Love Island USA’: Serena, Leah & JaNa on Casa Amour, PPG & the REUNION (Exclusive)",extratv,2024-07-29,223432,6177,619,0.02764599520211966,0.0027704178452504567
101,DeeBaby - Malibu Baby,Official DeeBabyTV,2024-07-29,374664,17241,1009,0.04601723143936968,0.002693079666047445
102,"SOUTH SUDAN vs USA | USAB SHOWCASE | FULL GAME HIGHLIGHTS | July 20, 2024",NBA,2024-07-20,7269413,95156,15237,0.013089915237997896,0.002096042692855668
103,Brandon Lake - That's Who I Praise (Official Audio),Brandon Lake,2024-07-29,484095,26630,1565,0.055009863766409484,0.003232836530019934
104,We Played Dress to Impress!,Jake Webber,2024-07-28,1332312,73250,4716,0.05497961438461862,0.0035397114189469133
105,Unseen Footage From Paddy The Baddy’s Ranked Win At UFC 304,Paddy The Baddy,2024-07-29,993299,27612,1885,0.027798276249145524,0.001897716598929426
106,highschool,SocksStudios,2024-07-28,1690553,42050,6650,0.0248735177187583,0.003933624086319683
107,HIGHLIGHTS: Salah scores as Reds win in Philly | Liverpool 2-1 Arsenal,Liverpool FC,2024-08-01,1550161,24723,959,0.01594866597727591,0.0006186454181210855
108,ImDavisss - 4 U (Official Audio),ImDavisss Gaming,2024-07-28,460025,58585,3706,0.12735177436008913,0.008056083908483235
109,The RajaSaab Glimpse | Prabhas | Maruthi | Thaman S | People Media Factory,People Media Factory,2024-07-29,11025688,352813,9543,0.03199918227325134,0.000865524219441
110,Glover (N64) - Angry Video Game Nerd (AVGN),Cinemassacre,2024-07-29,866913,47554,3263,0.05485440868922256,0.0037639301752309634
111,"50 YouTubers Fight For $1,000,000",MrBeast,2024-07-13,210389034,8199159,378634,0.03897141806354793,0.0017996850539272879
112,MY AUDITION FOR A NEW BAND - (FULL PERFORMANCE),El Estepario Siberiano,2024-07-29,1029076,33049,6602,0.0321152179236519,0.006415463969619348
113,Finding Out I'm PREGNANT,Connor And Liana,2024-07-30,654202,53568,7054,0.0818829658117829,0.010782602315492768
114,Iron Man becomes Dr Doom,Comics Explained,2024-07-28,1356655,36179,2491,0.02666779689751632,0.0018361337259657025
115,"HS Freshman GOES OFF against D1 Athletes! ($10,000 Pittsburgh 1on1’s)",Deestroying,2024-07-28,552097,15302,651,0.027716144083376654,0.0011791406220283754
116,"Stray Kids ""MOUNTAINS"" Video",Stray Kids,2024-07-28,4895708,706991,27010,0.14441036924587822,0.005517077407394396
117,TOMORROW X TOGETHER Official Character 'PPULBATU',TOMORROW X TOGETHER OFFICIAL,2024-07-31,318947,58755,2876,0.18421555932490352,0.009017172132047018
118,Nature's Incredible ROTATING MOTOR (It’s Electric!) - Smarter Every Day 300,SmarterEveryDay,2024-07-28,2029009,102447,13279,0.0504911510988862,0.006544574223179887
119,Painting GIANT vs TINY Art Challenge!,Stay Wild,2024-07-28,8231989,78748,6817,0.009566096358972298,0.0008281109219169268
120,Film Theory: ﻿The Boiled One is Just the Beginning... (ft. MatPat),The Film Theorists,2024-07-28,1597251,81941,4868,0.05130126698934607,0.0030477363920886572
121,The 4:30 Movie Official Trailer (Domestic),Kevin Smith,2024-07-29,253023,8865,1178,0.03503634056982962,0.00465570323646467
122,Creating EVEN WORSE Contraptions in The Enjenir,martincitopantsLIVE,2024-07-28,739329,43862,994,0.05932676792064155,0.001344462343557469
123,Deadpool and Wolverine - Cosmonaut Quickie,The Cosmonaut Variety Hour,2024-07-28,502648,28265,2182,0.05623219429899254,0.00434101001098184
124,"TEAM MARK vs TEAM DUKE DENNIS 5V5 BASKETBALL GAME! Ft. Ray, PlaqueBoyMax, Ludwig, and MORE!",Creator League,2024-07-28,1506061,33382,1870,0.022165104866270356,0.0012416495746188235
125,I Hired a Fortnite Pro to Secretly Destroy PWR!,PWR,2024-07-28,1134630,23694,1116,0.020882578461701173,0.0009835805504878241
126,I BOUGHT A WRECKED LAMBORGHINI URUS FOR MY GIRLFRIEND,Mat Armstrong,2024-07-30,2281134,111823,3749,0.049020794043664245,0.0016434808301485138
127,OUR GENDER REVEAL!! KB AND KARLA,KB AND KARLA,2024-07-28,614719,39077,3398,0.06356888269274254,0.005527728929803699
128,CENTRAL CEE - GEN Z LUV [VERTICAL VIDEO],Central Cee,2024-07-28,1171029,66717,2876,0.056972969926449304,0.002455959673073852
129,"My ""Restored"" 1086 International Sidehill Hays with Duals!",Vice Grip Lodge,2024-07-29,399569,31138,1316,0.07792896846351945,0.00329354879883074
130,I Bought EVERYTHING Amazon Recommended I Buy!,Imbrandonfarris,2024-07-28,633365,30419,1310,0.048027598620068994,0.0020683176367497415
131,can we build a fully RED townhouse in the sims? | rainbow townhouses pt 1,CarynandConnieGaming,2024-07-28,523967,42316,1713,0.08076081127246564,0.0032692898598575865
132,Cody Rhodes Goes Sneaker Shopping With Complex,Complex,2024-07-29,455899,19436,1371,0.0426322496868824,0.003007245025762285
133,"Yunli Trailer — ""Serendipity"" | Honkai: Star Rail",Honkai: Star Rail,2024-07-30,775125,54854,2026,0.0707679406547331,0.0026137719722625383
134,I Built Bellingham's Dream XI,Chuffsters,2024-07-29,773898,16106,1302,0.020811528134198565,0.0016823922532426753
